"Country","Date","Total_Deaths","Per_Million_Total_Deaths"
"Spain",2020-06-13,27136,580.39
"Spain",2020-06-14,27136,580.39
"Spain",2020-06-15,27136,580.39
"Spain",2020-06-16,27136,580.39
"Spain",2020-06-17,27136,580.39
"Spain",2020-06-18,27136,580.39
"Spain",2020-06-19,28315,605.606
"Spain",2020-06-20,28322,605.756
"Spain",2020-06-21,28323,605.778
"Spain",2020-06-22,28324,605.799
"Spain",2020-06-23,28325,605.82
"Spain",2020-06-24,28327,605.863
"Spain",2020-06-25,28330,605.927
"Spain",2020-06-26,28338,606.098
"Spain",2020-06-27,28341,606.163
"Spain",2020-06-28,28343,606.205
"Spain",2020-06-29,28346,606.27
"Spain",2020-06-30,28355,606.462
"Spain",2020-07-01,28363,606.633
"Spain",2020-07-02,28368,606.74
"Spain",2020-07-03,28385,607.104
"Spain",2020-07-04,28385,607.104
"Spain",2020-07-05,28385,607.104
"Spain",2020-07-06,28388,607.168
"Spain",2020-07-07,28392,607.253
"Spain",2020-07-08,28396,607.339
"Spain",2020-07-09,28401,607.446
"Spain",2020-07-10,28403,607.489
"Spain",2020-07-11,28403,607.489
"Spain",2020-07-12,28403,607.489
"Spain",2020-07-13,28406,607.553
"Spain",2020-07-14,28409,607.617
"Spain",2020-07-15,28413,607.703
"Spain",2020-07-16,28416,607.767
"Spain",2020-07-17,28420,607.852
"Spain",2020-07-18,28420,607.852
"Spain",2020-07-19,28420,607.852
"Spain",2020-07-20,28422,607.895
"Spain",2020-07-21,28424,607.938
"Spain",2020-07-22,28426,607.981
"Spain",2020-07-23,28429,608.045
"Spain",2020-07-24,28432,608.109
"Spain",2020-07-25,28432,608.109
"Spain",2020-07-26,28432,608.109
"Spain",2020-07-27,28434,608.152
"Spain",2020-07-28,28436,608.194
"Spain",2020-07-29,28441,608.301
"Spain",2020-07-30,28443,608.344
"Spain",2020-07-31,28445,608.387
"Spain",2020-08-01,28445,608.387
"Spain",2020-08-02,28445,608.387
"Spain",2020-08-03,28472,608.964
"Spain",2020-08-04,28498,609.521
"Spain",2020-08-05,28499,609.542
"Spain",2020-08-06,28500,609.563
"Spain",2020-08-07,28503,609.627
"Spain",2020-08-08,28503,609.627
"Sweden",2019-12-31,0,0
"Sweden",2020-01-01,0,0
"Sweden",2020-01-02,0,0
"Sweden",2020-01-03,0,0
"Sweden",2020-01-04,0,0
"Sweden",2020-01-05,0,0
"Sweden",2020-01-06,0,0
"Sweden",2020-01-07,0,0
"Sweden",2020-01-08,0,0
"Sweden",2020-01-09,0,0
"Sweden",2020-01-10,0,0
"Sweden",2020-01-11,0,0
"Sweden",2020-01-12,0,0
"Sweden",2020-01-13,0,0
"Sweden",2020-01-14,0,0
"Sweden",2020-01-15,0,0
"Sweden",2020-01-16,0,0
"Sweden",2020-01-17,0,0
"Sweden",2020-01-18,0,0
"Sweden",2020-01-19,0,0
"Sweden",2020-01-20,0,0
"Sweden",2020-01-21,0,0
"Sweden",2020-01-22,0,0
"Sweden",2020-01-23,0,0
"Sweden",2020-01-24,0,0
"Sweden",2020-01-25,0,0
"Sweden",2020-01-26,0,0
"Sweden",2020-01-27,0,0
"Sweden",2020-01-28,0,0
"Sweden",2020-01-29,0,0
"Sweden",2020-01-30,0,0
"Sweden",2020-01-31,0,0
"Sweden",2020-02-01,0,0
"Sweden",2020-02-02,0,0
"Sweden",2020-02-03,0,0
"Sweden",2020-02-04,0,0
"Sweden",2020-02-05,0,0
"Sweden",2020-02-06,0,0
"Sweden",2020-02-07,0,0
"Sweden",2020-02-08,0,0
"Sweden",2020-02-09,0,0
"Sweden",2020-02-10,0,0
"Sweden",2020-02-11,0,0
"Sweden",2020-02-12,0,0
"Sweden",2020-02-13,0,0
"Sweden",2020-02-14,0,0
"Sweden",2020-02-15,0,0
"Sweden",2020-02-16,0,0
"Sweden",2020-02-17,0,0
"Sweden",2020-02-18,0,0
"Sweden",2020-02-19,0,0
"Sweden",2020-02-20,0,0
"Sweden",2020-02-21,0,0
"Sweden",2020-02-22,0,0
"Sweden",2020-02-23,0,0
"Sweden",2020-02-24,0,0
"Sweden",2020-02-25,0,0
"Sweden",2020-02-26,0,0
"Sweden",2020-02-27,0,0
"Sweden",2020-02-28,0,0
"Sweden",2020-02-29,0,0
"Sweden",2020-03-01,0,0
"Sweden",2020-03-02,0,0
"Sweden",2020-03-03,0,0
"Sweden",2020-03-04,0,0
"Sweden",2020-03-05,0,0
"Sweden",2020-03-06,0,0
"Sweden",2020-03-07,0,0
"Sweden",2020-03-08,0,0
"Sweden",2020-03-09,0,0
"Sweden",2020-03-10,0,0
"Sweden",2020-03-11,0,0
"Sweden",2020-03-12,1,0.099
"Sweden",2020-03-13,1,0.099
"Sweden",2020-03-14,1,0.099
"Sweden",2020-03-15,1,0.099
"Sweden",2020-03-16,3,0.297
"Sweden",2020-03-17,7,0.693
"Sweden",2020-03-18,8,0.792
"Sweden",2020-03-19,10,0.99
"Sweden",2020-03-20,10,0.99
"Sweden",2020-03-21,16,1.584
"Sweden",2020-03-22,20,1.98
"Sweden",2020-03-23,21,2.079
"Sweden",2020-03-24,25,2.475
"Sweden",2020-03-25,36,3.565
"Sweden",2020-03-26,42,4.159
"Sweden",2020-03-27,66,6.535
"Sweden",2020-03-28,92,9.11
"Sweden",2020-03-29,102,10.1
"Sweden",2020-03-30,110,10.892
"Sweden",2020-03-31,146,14.456
"Sweden",2020-04-01,180,17.823
"Sweden",2020-04-02,239,23.665
"Sweden",2020-04-03,282,27.923
"Sweden",2020-04-04,333,32.973
"Sweden",2020-04-05,373,36.933
"Sweden",2020-04-06,401,39.706
"Sweden",2020-04-07,477,47.231
"Sweden",2020-04-08,591,58.519
"Sweden",2020-04-09,687,68.025
"Sweden",2020-04-10,793,78.521
"Sweden",2020-04-11,870,86.145
"Sweden",2020-04-12,887,87.828
"Sweden",2020-04-13,899,89.016
"Sweden",2020-04-14,919,90.997
"Sweden",2020-04-15,1033,102.285
"Sweden",2020-04-16,1203,119.118
"Sweden",2020-04-17,1333,131.99
"Sweden",2020-04-18,1400,138.624
"Sweden",2020-04-19,1511,149.615
"Sweden",2020-04-20,1540,152.486
"Sweden",2020-04-21,1580,156.447
"Sweden",2020-04-22,1765,174.765
"Sweden",2020-04-23,1937,191.796
"Sweden",2020-04-24,2021,200.113
"Sweden",2020-04-25,2152,213.085
"Sweden",2020-04-26,2192,217.045
"Sweden",2020-04-27,2194,217.243
"Sweden",2020-04-28,2274,225.165
"Sweden",2020-04-29,2355,233.185
"Sweden",2020-04-30,2462,243.78
"Sweden",2020-05-01,2586,256.058
"Sweden",2020-05-02,2653,262.692
"Sweden",2020-05-03,2669,264.277
"Sweden",2020-05-04,2679,265.267
"Sweden",2020-05-05,2769,274.178
"Sweden",2020-05-06,2854,282.595
"Sweden",2020-05-07,2941,291.209
"Sweden",2020-05-08,3040,301.012
"Sweden",2020-05-09,3175,314.379
"Sweden",2020-05-10,3220,318.835
"Sweden",2020-05-11,3225,319.33
"Sweden",2020-05-12,3256,322.4
"Sweden",2020-05-13,3313,328.044
"Sweden",2020-05-14,3460,342.599
"Sweden",2020-05-15,3529,349.431
"Sweden",2020-05-16,3646,361.016
"Sweden",2020-05-17,3674,363.789
"Sweden",2020-05-18,3679,364.284
"Sweden",2020-05-19,3698,366.165
"Sweden",2020-05-20,3743,370.621
"Sweden",2020-05-21,3831,379.334
"Sweden",2020-05-22,3871,383.295
"Sweden",2020-05-23,3925,388.642
"Sweden",2020-05-24,3992,395.276
"Sweden",2020-05-25,3998,395.87
"Sweden",2020-05-26,4029,398.94
"Sweden",2020-05-27,4125,408.445
"Sweden",2020-05-28,4220,417.852
"Sweden",2020-05-29,4266,422.407
"Sweden",2020-05-30,4350,430.724
"Sweden",2020-05-31,4395,435.18
"Sweden",2020-06-01,4395,435.18
"Sweden",2020-06-02,4403,435.972
"Sweden",2020-06-03,4468,442.408
"Sweden",2020-06-04,4542,449.735
"Sweden",2020-06-05,4562,451.716
"Sweden",2020-06-06,4639,459.34
"Sweden",2020-06-07,4656,461.023
"Sweden",2020-06-08,4659,461.32
"Sweden",2020-06-09,4694,464.786
"Sweden",2020-06-10,4717,467.063
"Sweden",2020-06-11,4795,474.787
"Sweden",2020-06-12,4814,476.668
"Sweden",2020-06-13,4854,480.629
"Sweden",2020-06-14,4874,482.609
"Sweden",2020-06-15,4874,482.609
"Sweden",2020-06-16,4891,484.292
"Sweden",2020-06-17,4939,489.045
"Sweden",2020-06-18,5041,499.145
"Sweden",2020-06-19,5053,500.333
"Sweden",2020-06-20,5053,500.333
"Sweden",2020-06-21,5053,500.333
"Sweden",2020-06-22,5053,500.333
"Sweden",2020-06-23,5122,507.165
"Sweden",2020-06-24,5161,511.027
"Sweden",2020-06-25,5209,515.78
"Sweden",2020-06-26,5230,517.859
"Sweden",2020-06-27,5280,522.81
"Sweden",2020-06-28,5280,522.81
"Sweden",2020-06-29,5280,522.81
"Sweden",2020-06-30,5310,525.781
"Sweden",2020-07-01,5333,528.058
"Sweden",2020-07-02,5370,531.722
"Sweden",2020-07-03,5411,535.781
"Sweden",2020-07-04,5420,536.672
"Sweden",2020-07-05,5420,536.672
"Sweden",2020-07-06,5420,536.672
"Sweden",2020-07-07,5433,537.96
"Sweden",2020-07-08,5447,539.346
"Sweden",2020-07-09,5482,542.812
"Sweden",2020-07-10,5500,544.594
"Sweden",2020-07-11,5526,547.168
"Sweden",2020-07-12,5526,547.168
"Sweden",2020-07-13,5526,547.168
"Sweden",2020-07-14,5536,548.158
"Sweden",2020-07-15,5545,549.05
"Sweden",2020-07-16,5572,551.723
"Sweden",2020-07-17,5593,553.802
"Sweden",2020-07-18,5619,556.377
"Sweden",2020-07-19,5619,556.377
"Sweden",2020-07-20,5619,556.377
"Sweden",2020-07-21,5639,558.357
"Sweden",2020-07-22,5646,559.05
"Sweden",2020-07-23,5667,561.13
"Sweden",2020-07-24,5676,562.021
"Sweden",2020-07-25,5697,564.1
"Sweden",2020-07-26,5697,564.1
"Sweden",2020-07-27,5697,564.1
"Sweden",2020-07-28,5700,564.397
"Sweden",2020-07-29,5702,564.595
"Sweden",2020-07-30,5730,567.368
"Sweden",2020-07-31,5739,568.259
"Sweden",2020-08-01,5743,568.655
"Sweden",2020-08-02,5743,568.655
"Sweden",2020-08-03,5743,568.655
"Sweden",2020-08-04,5744,568.754
"Sweden",2020-08-05,5747,569.051
"Sweden",2020-08-06,5760,570.338
"Sweden",2020-08-07,5763,570.635
"Sweden",2020-08-08,5763,570.635
"Sweden",2020-08-09,5763,570.635
"Switzerland",2019-12-31,0,0
"Switzerland",2020-01-01,0,0
"Switzerland",2020-01-02,0,0
"Switzerland",2020-01-03,0,0
"Switzerland",2020-01-04,0,0
"Switzerland",2020-01-05,0,0
"Switzerland",2020-01-06,0,0
"Switzerland",2020-01-07,0,0
"Switzerland",2020-01-08,0,0
"Switzerland",2020-01-09,0,0
"Switzerland",2020-01-10,0,0
"Switzerland",2020-01-11,0,0
"Switzerland",2020-01-12,0,0
"Switzerland",2020-01-13,0,0
"Switzerland",2020-01-14,0,0
"Switzerland",2020-01-15,0,0
"Switzerland",2020-01-16,0,0
"Switzerland",2020-01-17,0,0
"Switzerland",2020-01-18,0,0
"Switzerland",2020-01-19,0,0
"Switzerland",2020-01-20,0,0
"Switzerland",2020-01-21,0,0
"Switzerland",2020-01-22,0,0
"Switzerland",2020-01-23,0,0
"Switzerland",2020-01-24,0,0
"Switzerland",2020-01-25,0,0
"Switzerland",2020-01-26,0,0
"Switzerland",2020-01-27,0,0
"Switzerland",2020-01-28,0,0
"Switzerland",2020-01-29,0,0
"Switzerland",2020-01-30,0,0
"Switzerland",2020-01-31,0,0
"Switzerland",2020-02-01,0,0
"Switzerland",2020-02-02,0,0
"Switzerland",2020-02-03,0,0
"Switzerland",2020-02-04,0,0
"Switzerland",2020-02-05,0,0
"Switzerland",2020-02-06,0,0
"Switzerland",2020-02-07,0,0
"Switzerland",2020-02-08,0,0
"Switzerland",2020-02-09,0,0
"Switzerland",2020-02-10,0,0
"Switzerland",2020-02-11,0,0
"Switzerland",2020-02-12,0,0
"Switzerland",2020-02-13,0,0
"Switzerland",2020-02-14,0,0
"Switzerland",2020-02-15,0,0
"Switzerland",2020-02-16,0,0
"Switzerland",2020-02-17,0,0
"Switzerland",2020-02-18,0,0
"Switzerland",2020-02-19,0,0
"Switzerland",2020-02-20,0,0
"Switzerland",2020-02-21,0,0
"Switzerland",2020-02-22,0,0
"Switzerland",2020-02-23,0,0
"Switzerland",2020-02-24,0,0
"Switzerland",2020-02-25,0,0
"Switzerland",2020-02-26,0,0
"Switzerland",2020-02-27,0,0
"Switzerland",2020-02-28,0,0
"Switzerland",2020-02-29,0,0
"Switzerland",2020-03-01,0,0
"Switzerland",2020-03-02,0,0
"Switzerland",2020-03-03,0,0
"Switzerland",2020-03-04,0,0
"Switzerland",2020-03-05,0,0
"Switzerland",2020-03-06,1,0.116
"Switzerland",2020-03-07,1,0.116
"Switzerland",2020-03-08,1,0.116
"Switzerland",2020-03-09,2,0.231
"Switzerland",2020-03-10,2,0.231
"Switzerland",2020-03-11,3,0.347
"Switzerland",2020-03-12,4,0.462
"Switzerland",2020-03-13,4,0.462
"Switzerland",2020-03-14,7,0.809
"Switzerland",2020-03-15,11,1.271
"Switzerland",2020-03-16,13,1.502
"Switzerland",2020-03-17,14,1.618
"Switzerland",2020-03-18,19,2.195
"Switzerland",2020-03-19,25,2.889
"Switzerland",2020-03-20,33,3.813
"Switzerland",2020-03-21,43,4.968
"Switzerland",2020-03-22,56,6.471
"Switzerland",2020-03-23,60,6.933
"Switzerland",2020-03-24,66,7.626
"Switzerland",2020-03-25,86,9.937
"Switzerland",2020-03-26,103,11.901
"Switzerland",2020-03-27,161,18.603
"Switzerland",2020-03-28,197,22.762
"Switzerland",2020-03-29,235,27.153
"Switzerland",2020-03-30,257,29.695
"Switzerland",2020-03-31,295,34.086
"Switzerland",2020-04-01,373,43.098
"Switzerland",2020-04-02,378,43.676
"Switzerland",2020-04-03,432,49.916
"Switzerland",2020-04-04,484,55.924
"Switzerland",2020-04-05,540,62.394
"Switzerland",2020-04-06,559,64.59
"Switzerland",2020-04-07,584,67.478
"Switzerland",2020-04-08,641,74.065
"Switzerland",2020-04-09,705,81.459
"Switzerland",2020-04-10,756,87.352
"Switzerland",2020-04-11,805,93.014
"Switzerland",2020-04-12,831,96.018
"Switzerland",2020-04-13,858,99.138
"Switzerland",2020-04-14,858,99.138
"Switzerland",2020-04-15,900,103.991
"Switzerland",2020-04-16,973,112.426
"Switzerland",2020-04-17,1016,117.394
"Switzerland",2020-04-18,1058,122.247
"Switzerland",2020-04-19,1110,128.255
"Switzerland",2020-04-20,1134,131.028
"Switzerland",2020-04-21,1141,131.837
"Switzerland",2020-04-22,1186,137.037
"Switzerland",2020-04-23,1216,140.503
"Switzerland",2020-04-24,1267,146.396
"Switzerland",2020-04-25,1308,151.133
"Switzerland",2020-04-26,1328,153.444
"Switzerland",2020-04-27,1336,154.368
"Switzerland",2020-04-28,1352,156.217
"Switzerland",2020-04-29,1379,159.337
"Switzerland",2020-04-30,1407,162.572
"Switzerland",2020-05-01,1422,164.305
"Switzerland",2020-05-02,1434,165.692
"Switzerland",2020-05-03,1466,169.389
"Switzerland",2020-05-04,1472,170.083
"Switzerland",2020-05-05,1476,170.545
"Switzerland",2020-05-06,1482,171.238
"Switzerland",2020-05-07,1504,173.78
"Switzerland",2020-05-08,1517,175.282
"Switzerland",2020-05-09,1525,176.207
"Switzerland",2020-05-10,1531,176.9
"Switzerland",2020-05-11,1537,177.593
"Switzerland",2020-05-12,1542,178.171
"Switzerland",2020-05-13,1560,180.251
"Switzerland",2020-05-14,1563,180.597
"Switzerland",2020-05-15,1588,183.486
"Switzerland",2020-05-16,1594,184.179
"Switzerland",2020-05-17,1601,184.988
"Switzerland",2020-05-18,1602,185.103
"Switzerland",2020-05-19,1602,185.103
"Switzerland",2020-05-20,1613,186.374
"Switzerland",2020-05-21,1629,188.223
"Switzerland",2020-05-22,1637,189.148
"Switzerland",2020-05-23,1637,189.148
"Switzerland",2020-05-24,1641,189.61
"Switzerland",2020-05-25,1641,189.61
"Switzerland",2020-05-26,1641,189.61
"Switzerland",2020-05-27,1647,190.303
"Switzerland",2020-05-28,1647,190.303
"Switzerland",2020-05-29,1654,191.112
"Switzerland",2020-05-30,1656,191.343
"Switzerland",2020-05-31,1656,191.343
"Switzerland",2020-06-01,1656,191.343
"Switzerland",2020-06-02,1656,191.343
"Switzerland",2020-06-03,1656,191.343
"Switzerland",2020-06-04,1659,191.69
"Switzerland",2020-06-05,1659,191.69
"Switzerland",2020-06-06,1659,191.69
"Switzerland",2020-06-07,1660,191.805
"Switzerland",2020-06-08,1660,191.805
"Switzerland",2020-06-09,1660,191.805
"Switzerland",2020-06-10,1662,192.036
"Switzerland",2020-06-11,1674,193.423
"Switzerland",2020-06-12,1674,193.423
"Switzerland",2020-06-13,1676,193.654
